exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062400,229398,0,23740,23742,469762050,33392.251968,19,5
606062400,229398,0,23740,23742,469762051,33392.264689,19,6
606062400,229398,0,23740,23742,469762053,33392.290349,18,4
606062400,229398,0,23740,23742,469762054,33392.302931,19,4
606062400,229398,0,23740,23742,469762055,33392.315663,18,6
606062400,229398,0,23740,23742,469762056,33392.328677,20,6
606062400,229398,0,23740,23742,469762058,33392.353959,19,9
606062400,229398,0,23740,23742,469762061,33392.392051,18,6
606062400,229398,0,23740,23742,469762064,33392.430012,18,6
606062400,229398,0,23740,23742,469762066,33392.455598,18,5
606062400,229398,0,23740,23742,469762068,33392.480749,19,4
606062400,229398,0,23740,23742,469762072,33392.53152,18,6
606062400,229398,0,23740,23742,469762073,33392.544095,18,4
606062400,229398,0,23740,23742,469762076,33392.582476,18,7
606062400,229398,0,23740,23742,469762077,33392.595051,17,4
606062400,229398,0,23740,23742,469762078,33392.607986,18,4
606062400,229398,0,23740,23742,469762080,33392.633753,18,4
606062400,229398,0,23740,23742,469762082,33392.659557,19,5
606062400,229398,0,23740,23742,469762083,33392.672528,18,7
606062400,229398,0,23740,23742,469762084,33392.685245,18,7
606062400,229398,0,23740,23742,469762085,33392.69783,18,7
606062400,229398,0,23740,23742,469762086,33392.710842,18,5
606062400,229398,0,23740,23742,469762088,33392.737009,18,8
606062400,229398,0,23740,23742,469762093,33392.800678,19,5
606062400,229398,0,23740,23742,469762094,33392.813555,19,6
606062400,229398,0,23740,23742,469762096,33392.839095,19,4
606062400,229398,0,23740,23742,469762099,33392.877851,18,4
606062400,229398,0,23740,23742,469762101,33392.903372,19,5
606062400,229398,0,23740,23742,469762102,33392.916296,19,6
606062400,229398,0,23740,23742,469762104,33392.941439,19,4
606062400,229398,0,23740,23742,469762109,33393.004528,19,4
606062400,229398,0,23740,23742,469762110,33393.017099,19,4
606062400,229398,0,23740,23742,469762112,33393.042267,19,5
606062400,229398,0,23740,23742,469762113,33393.054844,19,5
606062400,229398,0,23740,23742,469762114,33393.067428,20,13
606062400,229398,0,23740,23742,469762120,33393.14368,20,8
606062400,229398,0,23740,23742,469762123,33393.182251,19,6
606062400,229398,0,23740,23742,469762125,33393.207649,19,5
606062400,229398,0,23740,23742,469762126,33393.220244,19,4
606062400,229398,0,23740,23742,469762127,33393.232822,19,4
606062400,229398,0,23740,23742,469762130,33393.271019,19,6
606062400,229398,0,23740,23742,469762131,33393.283796,19,7
606062400,229398,0,23740,23742,469762133,33393.309632,19,6
606062400,229398,0,23740,23742,469762134,33393.322218,18,6
606062400,229398,0,23740,23742,469762135,33393.334879,19,7
606062400,229398,0,23740,23742,469762136,33393.347869,19,5
606062400,229398,0,23740,23742,469762137,33393.360453,19,4
606062400,229398,0,23740,23742,469762140,33393.399017,19,5
606062400,229398,0,23740,23742,469762142,33393.425139,18,3
606062400,229398,0,23740,23742,469762143,33393.437712,19,4
606062400,229398,0,23740,23742,469762144,33393.450554,18,6
606062400,229398,0,23740,23742,469762145,33393.463236,18,5
606062400,229398,0,23740,23742,469762147,33393.489072,19,9
606062400,229398,0,23740,23742,469762152,33393.553364,19,3
606062400,229398,0,23740,23742,469762154,33393.579118,19,6
606062400,229398,0,23740,23742,469762155,33393.592017,19,4
606062400,229398,0,23740,23742,469762158,33393.630255,19,5
606062400,229398,0,23740,23742,469762160,33393.65543,19,26
606062400,229398,0,23740,23742,469762161,33393.668247,18,4
606062400,229398,0,23740,23742,469762168,33393.75761,18,4
606062400,229398,0,23740,23742,469762169,33393.770566,19,3
606062400,229398,0,23740,23742,469762170,33393.783617,19,6
606062400,229398,0,23740,23742,469762171,33393.796401,19,4
606062400,229398,0,23740,23742,469762172,33393.809219,19,9
606062400,229398,0,23740,23742,469762173,33393.82183,18,6
606062400,229398,0,23740,23742,469762174,33393.834719,19,6
606062400,229398,0,23740,23742,469762175,33393.847782,19,4
606062400,229398,0,23740,23742,469762177,33393.873505,19,5
606062400,229398,0,23740,23742,469762180,33393.911392,19,7
606062400,229398,0,23740,23742,469762181,33393.924044,19,5
606062400,229398,0,23740,23742,469762183,33393.950104,19,3
606062400,229398,0,23740,23742,469762184,33393.963153,19,6
606062400,229398,0,23740,23742,469762189,33394.02721,19,4
606062400,229398,0,23740,23742,469762190,33394.040132,19,7
606062400,229398,0,23740,23742,469762192,33394.065511,19,6
606062400,229398,0,23740,23742,469762194,33394.090742,18,5
606062400,229398,0,23740,23742,469762195,33394.103592,18,5
606062400,229398,0,23740,23742,469762199,33394.154875,18,3
606062400,229398,0,23740,23742,469762200,33394.167444,18,3
606062400,229398,0,23740,23742,469762201,33394.180323,18,3
606062400,229398,0,23740,23742,469762202,33394.193137,18,3
606062400,229398,0,23740,23742,469762203,33394.206197,18,3
606062400,229398,0,23740,23742,469762205,33394.23174,18,15
606062400,229398,0,23740,23742,469762206,33394.244793,19,6
606062400,229398,0,23740,23742,469762208,33394.270409,18,3
606062400,229398,0,23740,23742,469762211,33394.308528,17,4
606062400,229398,0,23740,23742,469762212,33394.321097,20,7
606062400,229398,0,23740,23742,469762213,33394.334154,17,5
606062400,229398,0,23740,23742,469762214,33394.346738,18,4
606062400,229398,0,23740,23742,469762217,33394.384699,18,3
606062400,229398,0,23740,23742,469762220,33394.422794,18,7
606062400,229398,0,23740,23742,469762223,33394.461504,17,7
606062400,229398,0,23740,23742,469762226,33394.500841,17,3
606062400,229398,0,23740,23742,469762227,33394.51377,17,3
606062400,229398,0,23740,23742,469762230,33394.551994,17,4
606062400,229398,0,23740,23742,469762232,33394.577845,17,5
606062400,229398,0,23740,23742,469762234,33394.603499,19,3
606062400,229398,0,23740,23742,469762236,33394.629035,17,4
606062400,229398,0,23740,23742,469762237,33394.641622,18,6
606062400,229398,0,23740,23742,469762240,33394.67988,18,5
606062400,229398,0,23740,23742,469762242,33394.705801,18,4
606062400,229398,0,23740,23742,469762244,33394.731651,18,3
606062400,229398,0,23740,23742,469762247,33394.769804,17,3
606062400,229398,0,23740,23742,469762248,33394.78239,19,6
606062400,229398,0,23740,23742,469762252,33394.833729,18,10
606062400,229398,0,23740,23742,469762253,33394.846319,18,6
606062400,229398,0,23740,23742,469762256,33394.884832,18,3
606062400,229398,0,23740,23742,469762258,33394.910195,19,13
606062400,229398,0,23740,23742,469762259,33394.922869,19,5
606062400,229398,0,23740,23742,469762260,33394.935621,19,4
606062400,229398,0,23740,23742,469762261,33394.948533,18,7
606062400,229398,0,23740,23742,469762262,33394.961216,18,5
606062400,229398,0,23740,23742,469762264,33394.986377,19,7
606062400,229398,0,23740,23742,469762265,33394.998974,18,4
606062400,229398,0,23740,23742,469762267,33395.024558,19,7
606062400,229398,0,23740,23742,469762269,33395.050365,19,4
