exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062400,229384,0,41105,23647,469762048,26910.453166,24,10
606062400,229384,0,41105,23647,469762049,26910.466123,24,13
606062400,229384,0,41105,23647,469762051,26910.491792,24,10
606062400,229384,0,41105,23647,469762052,26910.50481,24,10
606062400,229384,0,41105,23647,469762054,26910.530545,25,10
606062400,229384,0,41105,23647,469762055,26910.543125,24,10
606062400,229384,0,41105,23647,469762056,26910.555706,24,10
606062400,229384,0,41105,23647,469762057,26910.568284,25,10
606062400,229384,0,41105,23647,469762058,26910.581226,24,10
606062400,229384,0,41105,23647,469762060,26910.60677,24,11
606062400,229384,0,41105,23647,469762061,26910.619514,24,11
606062400,229384,0,41105,23647,469762062,26910.632258,24,10
606062400,229384,0,41105,23647,469762063,26910.645238,24,10
606062400,229384,0,41105,23647,469762065,26910.670704,25,10
606062400,229384,0,41105,23647,469762066,26910.683289,25,10
606062400,229384,0,41105,23647,469762067,26910.696094,24,11
606062400,229384,0,41105,23647,469762068,26910.708918,24,11
606062400,229384,0,41105,23647,469762071,26910.746948,24,11
606062400,229384,0,41105,23647,469762072,26910.759745,24,11
606062400,229384,0,41105,23647,469762073,26910.772792,24,11
606062400,229384,0,41105,23647,469762074,26910.785367,24,11
606062400,229384,0,41105,23647,469762076,26910.810814,25,11
606062400,229384,0,41105,23647,469762077,26910.823822,24,11
606062400,229384,0,41105,23647,469762078,26910.836391,24,11
606062400,229384,0,41105,23647,469762079,26910.84927,25,11
606062400,229384,0,41105,23647,469762081,26910.874418,24,12
606062400,229384,0,41105,23647,469762082,26910.887066,25,12
606062400,229384,0,41105,23647,469762084,26910.912902,25,11
606062400,229384,0,41105,23647,469762085,26910.925869,25,11
606062400,229384,0,41105,23647,469762087,26910.951115,25,11
606062400,229384,0,41105,23647,469762088,26910.963975,25,11
606062400,229384,0,41105,23647,469762089,26910.977051,25,11
606062400,229384,0,41105,23647,469762090,26910.989602,25,11
606062400,229384,0,41105,23647,469762091,26911.00233,25,11
606062400,229384,0,41105,23647,469762092,26911.015123,25,11
606062400,229384,0,41105,23647,469762093,26911.027812,25,11
606062400,229384,0,41105,23647,469762096,26911.066301,25,13
606062400,229384,0,41105,23647,469762097,26911.079092,25,12
606062400,229384,0,41105,23647,469762099,26911.104505,25,15
606062400,229384,0,41105,23647,469762100,26911.117337,25,11
606062400,229384,0,41105,23647,469762101,26911.1303,25,11
606062400,229384,0,41105,23647,469762102,26911.143077,25,12
606062400,229384,0,41105,23647,469762103,26911.156063,25,11
606062400,229384,0,41105,23647,469762104,26911.168637,25,11
606062400,229384,0,41105,23647,469762106,26911.193844,25,11
606062400,229384,0,41105,23647,469762107,26911.206896,25,11
606062400,229384,0,41105,23647,469762108,26911.219475,25,11
606062400,229384,0,41105,23647,469762110,26911.245286,26,11
606062400,229384,0,41105,23647,469762111,26911.257853,25,10
606062400,229384,0,41105,23647,469762113,26911.283251,25,11
606062400,229384,0,41105,23647,469762114,26911.296293,25,16
606062400,229384,0,41105,23647,469762115,26911.309,25,11
606062400,229384,0,41105,23647,469762116,26911.321677,25,11
606062400,229384,0,41105,23647,469762118,26911.34728,26,11
606062400,229384,0,41105,23647,469762119,26911.360034,25,11
606062400,229384,0,41105,23647,469762120,26911.3726,25,11
606062400,229384,0,41105,23647,469762121,26911.385176,25,11
606062400,229384,0,41105,23647,469762122,26911.398048,25,11
606062400,229384,0,41105,23647,469762124,26911.424091,25,11
606062400,229384,0,41105,23647,469762125,26911.436727,25,10
606062400,229384,0,41105,23647,469762126,26911.449315,25,11
606062400,229384,0,41105,23647,469762129,26911.487535,25,10
606062400,229384,0,41105,23647,469762130,26911.500333,25,10
606062400,229384,0,41105,23647,469762131,26911.512904,25,11
606062400,229384,0,41105,23647,469762132,26911.525762,25,10
606062400,229384,0,41105,23647,469762133,26911.538518,25,12
606062400,229384,0,41105,23647,469762135,26911.563733,25,11
606062400,229384,0,41105,23647,469762136,26911.576515,25,10
606062400,229384,0,41105,23647,469762137,26911.58917,25,10
606062400,229384,0,41105,23647,469762139,26911.614763,25,11
606062400,229384,0,41105,23647,469762140,26911.627451,25,10
606062400,229384,0,41105,23647,469762141,26911.640056,25,10
606062400,229384,0,41105,23647,469762143,26911.665799,25,11
606062400,229384,0,41105,23647,469762144,26911.678735,25,10
606062400,229384,0,41105,23647,469762146,26911.704363,25,11
606062400,229384,0,41105,23647,469762147,26911.716939,25,11
606062400,229384,0,41105,23647,469762148,26911.72953,25,11
606062400,229384,0,41105,23647,469762150,26911.755256,25,10
606062400,229384,0,41105,23647,469762151,26911.767852,25,11
606062400,229384,0,41105,23647,469762152,26911.78054,25,12
606062400,229384,0,41105,23647,469762154,26911.865538,25,10
606062400,229384,0,41105,23647,469762155,26911.878458,25,11
606062400,229384,0,41105,23647,469762156,26911.89113,25,10
606062400,229384,0,41105,23647,469762157,26911.904042,25,12
606062400,229384,0,41105,23647,469762158,26911.916981,25,10
606062400,229384,0,41105,23647,469762160,26911.942524,25,10
606062400,229384,0,41105,23647,469762161,26911.955107,25,10
606062400,229384,0,41105,23647,469762162,26911.967728,26,10
606062400,229384,0,41105,23647,469762164,26911.993062,25,10
606062400,229384,0,41105,23647,469762165,26912.005643,25,10
606062400,229384,0,41105,23647,469762167,26912.030809,25,10
606062400,229384,0,41105,23647,469762168,26912.043472,25,10
606062400,229384,0,41105,23647,469762169,26912.056261,25,10
606062400,229384,0,41105,23647,469762170,26912.069299,27,10
606062400,229384,0,41105,23647,469762172,26912.095072,25,11
606062400,229384,0,41105,23647,469762173,26912.107701,25,10
606062400,229384,0,41105,23647,469762174,26912.120343,25,10
606062400,229384,0,41105,23647,469762175,26912.132933,25,11
606062400,229384,0,41105,23647,469762176,26912.145905,25,10
606062400,229384,0,41105,23647,469762178,26912.171695,25,12
606062400,229384,0,41105,23647,469762179,26912.184465,25,12
606062400,229384,0,41105,23647,469762180,26912.197256,25,10
606062400,229384,0,41105,23647,469762181,26912.210166,25,10
606062400,229384,0,41105,23647,469762183,26912.236088,25,10
606062400,229384,0,41105,23647,469762184,26912.248654,26,11
606062400,229384,0,41105,23647,469762185,26912.261293,26,12
606062400,229384,0,41105,23647,469762186,26912.274169,26,14
606062400,229384,0,41105,23647,469762187,26912.286914,25,14
606062400,229384,0,41105,23647,469762189,26912.312535,25,15
606062400,229384,0,41105,23647,469762190,26912.325378,25,10
606062400,229384,0,41105,23647,469762191,26912.338341,25,10
606062400,229384,0,41105,23647,469762192,26912.351088,25,11
606062400,229384,0,41105,23647,469762194,26912.376975,25,10
606062400,229384,0,41105,23647,469762195,26912.390059,25,11
606062400,229384,0,41105,23647,469762197,26912.415491,25,10
606062400,229384,0,41105,23647,469762198,26912.428456,25,10
606062400,229384,0,41105,23647,469762200,26912.453768,25,13
606062400,229384,0,41105,23647,469762201,26912.466802,25,11
606062400,229384,0,41105,23647,469762202,26912.479391,25,11
606062400,229384,0,41105,23647,469762203,26912.491964,25,10
606062400,229384,0,41105,23647,469762204,26912.504553,26,10
606062400,229384,0,41105,23647,469762205,26912.517504,25,10
606062400,229384,0,41105,23647,469762206,26912.53044,25,10
606062400,229384,0,41105,23647,469762208,26912.555601,25,10
606062400,229384,0,41105,23647,469762209,26912.568178,25,10
606062400,229384,0,41105,23647,469762210,26912.580758,25,10
