exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062403,1540108,0,41120,23742,3154116613,29038.965543,15,4
606062403,1540108,0,41120,23742,3154116615,29038.968853,15,6
606062403,1540108,0,41120,23742,3154116616,29038.970334,15,3
606062403,1540108,0,41120,23742,3154116619,29038.97561,15,4
606062403,1540108,0,41120,23742,3154116620,29038.97712,15,7
606062403,1540108,0,41120,23742,3154116622,29038.98031,15,3
606062403,1540108,0,41120,23742,3154116623,29038.981797,15,3
606062403,1540108,0,41120,23742,3154116627,29038.988145,15,3
606062403,1540108,0,41120,23742,3154116629,29038.991427,15,9
606062403,1540108,0,41120,23742,3154116630,29038.993149,15,3
606062403,1540108,0,41120,23742,3154116631,29038.994917,16,7
606062403,1540108,0,41120,23742,3154116633,29038.998559,15,4
606062403,1540108,0,41120,23742,3154116635,29039.001883,15,6
606062403,1540108,0,41120,23742,3154116637,29039.004717,14,3
606062403,1540108,0,41120,23742,3154116640,29039.009123,15,5
606062403,1540108,0,41120,23742,3154116641,29039.010734,15,5
606062403,1540108,0,41120,23742,3154116642,29039.012182,15,7
606062403,1540108,0,41120,23742,3154116647,29039.01987,15,3
606062403,1540108,0,41120,23742,3154116650,29039.024539,16,7
606062403,1540108,0,41120,23742,3154116664,29039.04694,14,3
606062403,1540108,0,41120,23742,3154116668,29039.053525,15,3
606062403,1540108,0,41120,23742,3154116670,29039.056743,15,5
606062403,1540108,0,41120,23742,3154116672,29039.06024,15,2
606062403,1540108,0,41120,23742,3154116674,29039.063199,15,5
606062403,1540108,0,41120,23742,3154116678,29039.069448,15,3
606062403,1540108,0,41120,23742,3154116679,29039.071135,15,3
606062403,1540108,0,41120,23742,3154116682,29039.075837,15,4
606062403,1540108,0,41120,23742,3154116684,29039.079195,15,3
606062403,1540108,0,41120,23742,3154116686,29039.082309,15,4
606062403,1540108,0,41120,23742,3154116693,29039.093546,15,3
606062403,1540108,0,41120,23742,3154116694,29039.095244,15,6
606062403,1540108,0,41120,23742,3154116698,29039.101475,15,5
606062403,1540108,0,41120,23742,3154116700,29039.104629,15,6
606062403,1540108,0,41120,23742,3154116701,29039.106425,15,6
606062403,1540108,0,41120,23742,3154116703,29039.109769,14,3
606062403,1540108,0,41120,23742,3154116705,29039.113375,15,3
606062403,1540108,0,41120,23742,3154116706,29039.114785,15,4
606062403,1540108,0,41120,23742,3154116708,29039.11808,16,12
606062403,1540108,0,41120,23742,3154116715,29039.130245,15,2
606062403,1540108,0,41120,23742,3154116720,29039.138596,15,5
606062403,1540108,0,41120,23742,3154116722,29039.142205,15,6
606062403,1540108,0,41120,23742,3154116724,29039.145139,14,4
606062403,1540108,0,41120,23742,3154116726,29039.14884,14,3
606062403,1540108,0,41120,23742,3154116728,29039.152573,15,3
606062403,1540108,0,41120,23742,3154116733,29039.159997,15,5
606062403,1540108,0,41120,23742,3154116734,29039.161392,15,6
606062403,1540108,0,41120,23742,3154116739,29039.169203,15,5
606062403,1540108,0,41120,23742,3154116740,29039.170609,15,4
606062403,1540108,0,41120,23742,3154116741,29039.17204,15,4
606062403,1540108,0,41120,23742,3154116742,29039.173459,14,3
606062403,1540108,0,41120,23742,3154116746,29039.179755,15,2
606062403,1540108,0,41120,23742,3154116753,29039.191412,15,3
606062403,1540108,0,41120,23742,3154116754,29039.193241,16,3
606062403,1540108,0,41120,23742,3154116755,29039.194774,15,8
606062403,1540108,0,41120,23742,3154116756,29039.196651,15,5
606062403,1540108,0,41120,23742,3154116759,29039.201963,14,3
606062403,1540108,0,41120,23742,3154116760,29039.20338,15,3
606062403,1540108,0,41120,23742,3154116764,29039.20989,14,3
606062403,1540108,0,41120,23742,3154116766,29039.213098,15,5
606062403,1540108,0,41120,23742,3154116772,29039.223328,15,2
606062403,1540108,0,41120,23742,3154116774,29039.226437,15,8
606062403,1540108,0,41120,23742,3154116775,29039.228292,14,7
606062403,1540108,0,41120,23742,3154116776,29039.229798,15,4
606062403,1540108,0,41120,23742,3154116777,29039.231561,15,5
606062403,1540108,0,41120,23742,3154116780,29039.236976,14,10
606062403,1540108,0,41120,23742,3154116781,29039.238829,15,4
606062403,1540108,0,41120,23742,3154116783,29039.242344,14,4
606062403,1540108,0,41120,23742,3154116786,29039.247483,18,5
606062403,1540108,0,41120,23742,3154116789,29039.252495,15,3
606062403,1540108,0,41120,23742,3154116793,29039.259009,15,4
606062403,1540108,0,41120,23742,3154116794,29039.260702,15,4
606062403,1540108,0,41120,23742,3154116795,29039.262193,13,9
606062403,1540108,0,41120,23742,3154116796,29039.263831,15,5
606062403,1540108,0,41120,23742,3154116801,29039.272641,15,7
606062403,1540108,0,41120,23742,3154116805,29039.278873,15,7
606062403,1540108,0,41120,23742,3154116806,29039.280618,15,3
606062403,1540108,0,41120,23742,3154116807,29039.282198,15,6
606062403,1540108,0,41120,23742,3154116810,29039.286951,15,7
606062403,1540108,0,41120,23742,3154116814,29039.293443,15,6
606062403,1540108,0,41120,23742,3154116822,29039.306149,15,6
606062403,1540108,0,41120,23742,3154116825,29039.310415,15,4
606062403,1540108,0,41120,23742,3154116828,29039.315071,14,3
606062403,1540108,0,41120,23742,3154116831,29039.320143,15,9
606062403,1540108,0,41120,23742,3154116834,29039.325055,15,11
606062403,1540108,0,41120,23742,3154116835,29039.326718,15,8
606062403,1540108,0,41120,23742,3154116843,29039.339885,15,3
606062403,1540108,0,41120,23742,3154116847,29039.345972,15,6
606062403,1540108,0,41120,23742,3154116849,29039.349395,15,5
606062403,1540108,0,41120,23742,3154116852,29039.354787,16,8
606062403,1540108,0,41120,23742,3154116856,29039.361924,14,5
606062403,1540108,0,41120,23742,3154116858,29039.364785,15,7
606062403,1540108,0,41120,23742,3154116861,29039.369603,15,9
606062403,1540108,0,41120,23742,3154116862,29039.371009,15,7
606062403,1540108,0,41120,23742,3154116866,29039.377465,14,8
606062403,1540108,0,41120,23742,3154116867,29039.379136,15,4
606062403,1540108,0,41120,23742,3154116868,29039.380563,15,5
606062403,1540108,0,41120,23742,3154116869,29039.382127,15,7
606062403,1540108,0,41120,23742,3154116871,29039.385392,15,4
606062403,1540108,0,41120,23742,3154116873,29039.388224,15,3
606062403,1540108,0,41120,23742,3154116874,29039.389636,15,4
606062403,1540108,0,41120,23742,3154116878,29039.396336,15,4
606062403,1540108,0,41120,23742,3154116880,29039.399214,14,4
606062403,1540108,0,41120,23742,3154116883,29039.404471,15,5
606062403,1540108,0,41120,23742,3154116884,29039.406211,15,4
606062403,1540108,0,41120,23742,3154116886,29039.409459,15,4
606062403,1540108,0,41120,23742,3154116887,29039.411248,15,5
606062403,1540108,0,41120,23742,3154116888,29039.41265,15,7
606062403,1540108,0,41120,23742,3154116889,29039.414523,15,5
606062403,1540108,0,41120,23742,3154116892,29039.419474,15,9
606062403,1540108,0,41120,23742,3154116893,29039.421058,15,4
606062403,1540108,0,41120,23742,3154116896,29039.426614,15,10
606062403,1540108,0,41120,23742,3154116898,29039.429885,14,2
606062403,1540108,0,41120,23742,3154116902,29039.436156,14,3
606062403,1540108,0,41120,23742,3154116903,29039.438052,15,3
606062403,1540108,0,41120,23742,3154116907,29039.444749,15,6
606062403,1540108,0,41120,23742,3154116916,29039.459287,15,5
606062403,1540108,0,41120,23742,3154116918,29039.462659,15,4
606062403,1540108,0,41120,23742,3154116922,29039.468679,15,5
606062403,1540108,0,41120,23742,3154116923,29039.470195,15,3
606062403,1540108,0,41120,23742,3154116927,29039.476918,14,5
606062403,1540108,0,41120,23742,3154116932,29039.485007,16,11
606062403,1540108,0,41120,23742,3154116934,29039.48808,15,8
606062403,1540108,0,41120,23742,3154116935,29039.489846,15,3
606062403,1540108,0,41120,23742,3154116937,29039.493399,15,5
606062403,1540108,0,41120,23742,3154116938,29039.49513,15,5
606062403,1540108,0,41120,23742,3154116940,29039.498263,15,3
606062403,1540108,0,41120,23742,3154116941,29039.499702,15,3
606062403,1540108,0,41120,23742,3154116944,29039.504389,15,6
606062403,1540108,0,41120,23742,3154116947,29039.508845,15,6
606062403,1540108,0,41120,23742,3154116951,29039.514795,15,7
606062403,1540108,0,41120,23742,3154116952,29039.516497,15,3
606062403,1540108,0,41120,23742,3154116955,29039.521683,15,4
606062403,1540108,0,41120,23742,3154116958,29039.526511,15,3
606062403,1540108,0,41120,23742,3154116959,29039.528092,15,2
606062403,1540108,0,41120,23742,3154116960,29039.529497,15,2
606062403,1540108,0,41120,23742,3154116968,29039.542545,15,3
606062403,1540108,0,41120,23742,3154116969,29039.544176,15,4
606062403,1540108,0,41120,23742,3154116971,29039.547119,17,6
606062403,1540108,0,41120,23742,3154116972,29039.548528,17,6
606062403,1540108,0,41120,23742,3154116979,29039.559184,15,3
606062403,1540108,0,41120,23742,3154116983,29039.565612,15,5
606062403,1540108,0,41120,23742,3154116986,29039.57034,15,5
606062403,1540108,0,41120,23742,3154116993,29039.581202,15,15
606062403,1540108,0,41120,23742,3154116994,29039.582748,15,4
606062403,1540108,0,41120,23742,3154116996,29039.585706,15,2
606062403,1540108,0,41120,23742,3154116998,29039.589244,15,6
606062403,1540108,0,41120,23742,3154117001,29039.594149,15,4
606062403,1540108,0,41120,23742,3154117002,29039.595706,15,7
606062403,1540108,0,41120,23742,3154117006,29039.602249,15,2
606062403,1540108,0,41120,23742,3154117008,29039.605571,15,11
606062403,1540108,0,41120,23742,3154117010,29039.609331,15,6
606062403,1540108,0,41120,23742,3154117011,29039.610903,15,3
606062403,1540108,0,41120,23742,3154117012,29039.612704,15,4
606062403,1540108,0,41120,23742,3154117013,29039.614126,15,4
606062403,1540108,0,41120,23742,3154117014,29039.61553,15,4
606062403,1540108,0,41120,23742,3154117019,29039.623336,15,3
606062403,1540108,0,41120,23742,3154117021,29039.626859,15,3
606062403,1540108,0,41120,23742,3154117028,29039.637947,15,6
606062403,1540108,0,41120,23742,3154117029,29039.639676,15,4
