exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062403,1540107,0,41112,23739,3154116608,28577.667465,46,2
606062403,1540107,0,41112,23739,3154116609,28577.669016,49,4
606062403,1540107,0,41112,23739,3154116610,28577.670731,47,2
606062403,1540107,0,41112,23739,3154116611,28577.672377,46,2
606062403,1540107,0,41112,23739,3154116612,28577.674042,45,2
606062403,1540107,0,41112,23739,3154116613,28577.675461,47,2
606062403,1540107,0,41112,23739,3154116614,28577.676898,46,4
606062403,1540107,0,41112,23739,3154116615,28577.678498,46,6
606062403,1540107,0,41112,23739,3154116616,28577.680043,48,7
606062403,1540107,0,41112,23739,3154116617,28577.681495,47,7
606062403,1540107,0,41112,23739,3154116618,28577.682926,48,8
606062403,1540107,0,41112,23739,3154116619,28577.684528,46,3
606062403,1540107,0,41112,23739,3154116620,28577.686,46,2
606062403,1540107,0,41112,23739,3154116621,28577.687909,46,2
606062403,1540107,0,41112,23739,3154116622,28577.689727,46,2
606062403,1540107,0,41112,23739,3154116623,28577.691623,46,2
606062403,1540107,0,41112,23739,3154116624,28577.69324,45,2
606062403,1540107,0,41112,23739,3154116625,28577.695006,46,2
606062403,1540107,0,41112,23739,3154116626,28577.696719,46,1
606062403,1540107,0,41112,23739,3154116627,28577.698306,47,2
606062403,1540107,0,41112,23739,3154116628,28577.700023,47,3
606062403,1540107,0,41112,23739,3154116629,28577.701807,46,3
606062403,1540107,0,41112,23739,3154116630,28577.703316,48,2
606062403,1540107,0,41112,23739,3154116631,28577.704744,46,2
606062403,1540107,0,41112,23739,3154116632,28577.706548,47,4
606062403,1540107,0,41112,23739,3154116633,28577.707958,46,3
606062403,1540107,0,41112,23739,3154116634,28577.709356,47,2
606062403,1540107,0,41112,23739,3154116635,28577.711109,46,2
606062403,1540107,0,41112,23739,3154116636,28577.712597,48,2
606062403,1540107,0,41112,23739,3154116637,28577.714294,48,4
606062403,1540107,0,41112,23739,3154116638,28577.715758,46,4
606062403,1540107,0,41112,23739,3154116639,28577.717168,46,5
606062403,1540107,0,41112,23739,3154116640,28577.718961,45,2
606062403,1540107,0,41112,23739,3154116641,28577.720445,46,2
606062403,1540107,0,41112,23739,3154116642,28577.722287,46,2
606062403,1540107,0,41112,23739,3154116643,28577.723854,46,3
606062403,1540107,0,41112,23739,3154116644,28577.725258,47,3
606062403,1540107,0,41112,23739,3154116645,28577.726664,46,4
606062403,1540107,0,41112,23739,3154116646,28577.728548,47,2
606062403,1540107,0,41112,23739,3154116647,28577.730017,46,2
