exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062401,360464,0,43220,43211,738197513,30706.703443,9,7
606062401,360464,0,43220,43211,738197520,30706.750775,11,6
606062401,360464,0,43220,43211,738197538,30706.870285,9,11
606062401,360464,0,43220,43211,738197543,30706.904321,10,4
606062401,360464,0,43220,43211,738197549,30706.943142,8,5
606062401,360464,0,43220,43211,738197550,30706.950007,10,2
606062401,360464,0,43220,43211,738197555,30706.983575,10,2
606062401,360464,0,43220,43211,738197570,30707.091868,9,5
606062401,360464,0,43220,43211,738197577,30707.138957,10,1
606062401,360464,0,43220,43211,738197588,30707.213024,9,3
606062401,360464,0,43220,43211,738197616,30707.400151,10,0
606062401,360464,0,43220,43211,738197654,30707.654671,8,4
606062401,360464,0,43220,43211,738197681,30707.839241,9,9
606062401,360464,0,43220,43211,738197710,30708.032461,8,5
606062401,360464,0,43220,43211,738197714,30708.059478,8,3
606062401,360464,0,43220,43211,738197718,30708.085303,10,3
606062401,360464,0,43220,43211,738197744,30708.293607,7,1
606062401,360464,0,43220,43211,738197761,30708.406628,10,2
606062401,360464,0,43220,43211,738197763,30708.420754,10,4
606062401,360464,0,43220,43211,738197806,30708.712158,8,3
606062401,360464,0,43220,43211,738197807,30708.752209,10,2
606062401,360464,0,43220,43211,738197829,30708.931995,9,0
606062401,360464,0,43220,43211,738197845,30709.040429,8,4
606062401,360464,0,43220,43211,738197907,30709.461618,8,4
606062401,360464,0,43220,43211,738197918,30709.533354,8,4
606062401,360464,0,43220,43211,738197979,30709.943786,7,4
606062401,360464,0,43220,43211,738198007,30710.132134,9,5
606062401,360464,0,43220,43211,738198008,30710.138637,10,3
606062401,360464,0,43220,43211,738198075,30710.591706,8,3
606062401,360464,0,43220,43211,738198095,30710.725463,8,5
606062401,360464,0,43220,43211,738198107,30710.807053,7,2
606062401,360464,0,43220,43211,738198148,30711.087318,10,2
606062401,360464,0,43220,43211,738198201,30711.436666,6,2
606062401,360464,0,43220,43211,738198250,30711.777145,9,2
606062401,360464,0,43220,43211,738198257,30711.823863,8,5
606062401,360464,0,43220,43211,738198272,30711.927199,10,0
606062401,360464,0,43220,43211,738198288,30712.034943,7,5
606062401,360464,0,43220,43211,738198351,30712.455714,8,2
606062401,360464,0,43220,43211,738198369,30712.574999,7,4
606062401,360464,0,43220,43211,738198435,30713.049682,7,4
606062401,360464,0,43220,43211,738198573,30713.977661,9,2
606062401,360464,0,43220,43211,738198699,30714.835543,9,1
606062401,360464,0,43220,43211,738198727,30715.024675,9,11
606062401,360464,0,43220,43211,738198785,30715.415008,11,2
606062401,360464,0,43220,43211,738198848,30715.836321,6,4
606062401,360464,0,43220,43211,738198913,30716.286735,10,4
606062401,360464,0,43220,43211,738198938,30716.453722,11,5
606062401,360464,0,43220,43211,738198964,30716.626385,7,4
606062401,360464,0,43220,43211,738198994,30716.82791,7,4
606062401,360464,0,43220,43211,738199046,30717.177015,8,3
606062401,360464,0,43220,43211,738199085,30717.437017,11,7
606062401,360464,0,43220,43211,738199218,30718.366851,10,3
606062401,360464,0,43220,43211,738199324,30719.0802,9,1
606062401,360464,0,43220,43211,738199325,30719.086718,10,2
606062401,360464,0,43220,43211,738199355,30719.285826,8,3
606062401,360464,0,43220,43211,738199404,30719.613698,6,2
606062401,360464,0,43220,43211,738199406,30719.626938,9,6
606062401,360464,0,43220,43211,738199416,30719.696232,8,4
606062401,360464,0,43220,43211,738199424,30719.749921,8,3
