exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062402,753688,0,23742,23654,1543503872,34502.629478,23,10
606062402,753688,0,23742,23654,1543503873,34502.632327,22,7
606062402,753688,0,23742,23654,1543503874,34502.635338,23,8
606062402,753688,0,23742,23654,1543503875,34502.638045,22,7
606062402,753688,0,23742,23654,1543503876,34502.640874,23,8
606062402,753688,0,23742,23654,1543503877,34502.643403,22,8
606062402,753688,0,23742,23654,1543503878,34502.646144,24,7
606062402,753688,0,23742,23654,1543503880,34502.652059,22,10
606062402,753688,0,23742,23654,1543503882,34502.657296,22,8
606062402,753688,0,23742,23654,1543503884,34502.663131,22,7
606062402,753688,0,23742,23654,1543503886,34502.6683,22,8
606062402,753688,0,23742,23654,1543503888,34502.673967,22,7
606062402,753688,0,23742,23654,1543503889,34502.676581,23,9
606062402,753688,0,23742,23654,1543503890,34502.679543,22,8
606062402,753688,0,23742,23654,1543503891,34502.682133,23,8
606062402,753688,0,23742,23654,1543503892,34502.684666,23,8
606062402,753688,0,23742,23654,1543503893,34502.687716,22,9
606062402,753688,0,23742,23654,1543503894,34502.690405,22,8
606062402,753688,0,23742,23654,1543503895,34502.692932,23,8
606062402,753688,0,23742,23654,1543503896,34502.695869,22,7
606062402,753688,0,23742,23654,1543503897,34502.698602,23,9
606062402,753688,0,23742,23654,1543503899,34502.704132,22,8
606062402,753688,0,23742,23654,1543503903,34502.715752,22,11
606062402,753688,0,23742,23654,1543503904,34502.718421,23,9
606062402,753688,0,23742,23654,1543503906,34502.723528,23,7
606062402,753688,0,23742,23654,1543503907,34502.726067,22,11
606062402,753688,0,23742,23654,1543503908,34502.728723,22,7
606062402,753688,0,23742,23654,1543503909,34502.731719,22,8
606062402,753688,0,23742,23654,1543503910,34502.734621,22,7
606062402,753688,0,23742,23654,1543503911,34502.73728,22,8
606062402,753688,0,23742,23654,1543503912,34502.740041,23,8
606062402,753688,0,23742,23654,1543503913,34502.742729,23,7
606062402,753688,0,23742,23654,1543503914,34502.745252,22,7
606062402,753688,0,23742,23654,1543503915,34502.747993,22,7
606062402,753688,0,23742,23654,1543503917,34502.753424,22,9
606062402,753688,0,23742,23654,1543503918,34502.756007,22,8
606062402,753688,0,23742,23654,1543503919,34502.758996,22,10
606062402,753688,0,23742,23654,1543503920,34502.761804,22,8
606062402,753688,0,23742,23654,1543503921,34502.764528,22,8
606062402,753688,0,23742,23654,1543503924,34502.772861,23,8
606062402,753688,0,23742,23654,1543503925,34502.775627,22,7
606062402,753688,0,23742,23654,1543503926,34502.77831,22,8
606062402,753688,0,23742,23654,1543503927,34502.781171,22,9
606062402,753688,0,23742,23654,1543503928,34502.784106,22,7
606062402,753688,0,23742,23654,1543503929,34502.786535,24,7
606062402,753688,0,23742,23654,1543503931,34502.792184,22,8
606062402,753688,0,23742,23654,1543503935,34502.803774,22,8
606062402,753688,0,23742,23654,1543503936,34502.806603,22,7
606062402,753688,0,23742,23654,1543503937,34502.809365,22,7
606062402,753688,0,23742,23654,1543503938,34502.811997,23,10
606062402,753688,0,23742,23654,1543503939,34502.814519,22,9
606062402,753688,0,23742,23654,1543503940,34502.817041,22,8
606062402,753688,0,23742,23654,1543503942,34502.82242,22,8
606062402,753688,0,23742,23654,1543503943,34502.824948,22,8
606062402,753688,0,23742,23654,1543503944,34502.827468,22,8
606062402,753688,0,23742,23654,1543503945,34502.830085,22,11
606062402,753688,0,23742,23654,1543503946,34502.832936,22,8
606062402,753688,0,23742,23654,1543503948,34502.838259,22,8
606062402,753688,0,23742,23654,1543503950,34502.843342,22,8
606062402,753688,0,23742,23654,1543503951,34502.846285,22,8
606062402,753688,0,23742,23654,1543503952,34502.849,22,8
606062402,753688,0,23742,23654,1543503953,34502.851616,22,10
606062402,753688,0,23742,23654,1543503954,34502.854251,22,10
606062402,753688,0,23742,23654,1543503955,34502.856809,24,10
606062402,753688,0,23742,23654,1543503956,34502.85933,22,8
606062402,753688,0,23742,23654,1543503957,34502.862197,23,14
606062402,753688,0,23742,23654,1543503958,34502.864827,22,7
606062402,753688,0,23742,23654,1543503959,34502.867638,22,7
606062402,753688,0,23742,23654,1543503961,34502.873012,22,8
606062402,753688,0,23742,23654,1543503962,34502.875833,22,8
606062402,753688,0,23742,23654,1543503966,34502.886453,22,7
606062402,753688,0,23742,23654,1543503967,34502.889142,24,7
606062402,753688,0,23742,23654,1543503968,34502.892061,22,7
606062402,753688,0,23742,23654,1543503969,34502.894903,22,7
606062402,753688,0,23742,23654,1543503970,34502.897617,22,7
606062402,753688,0,23742,23654,1543503972,34502.903512,22,8
606062402,753688,0,23742,23654,1543503973,34502.90613,22,7
606062402,753688,0,23742,23654,1543503974,34502.908692,22,7
606062402,753688,0,23742,23654,1543503975,34502.911418,22,14
606062402,753688,0,23742,23654,1543503977,34502.916544,22,8
606062402,753688,0,23742,23654,1543503978,34502.919157,22,7
606062402,753688,0,23742,23654,1543503979,34502.922053,22,7
606062402,753688,0,23742,23654,1543503980,34502.924602,22,9
606062402,753688,0,23742,23654,1543503981,34502.927235,22,8
606062402,753688,0,23742,23654,1543503983,34502.932499,22,8
606062402,753688,0,23742,23654,1543503984,34502.935017,22,7
606062402,753688,0,23742,23654,1543503985,34502.937635,22,7
606062402,753688,0,23742,23654,1543503986,34502.940143,23,7
606062402,753688,0,23742,23654,1543503987,34502.942986,22,8
606062402,753688,0,23742,23654,1543503990,34502.95117,22,8
606062402,753688,0,23742,23654,1543503992,34502.956725,22,8
606062402,753688,0,23742,23654,1543503994,34502.96185,22,8
606062402,753688,0,23742,23654,1543503995,34502.964617,22,7
606062402,753688,0,23742,23654,1543503996,34502.967538,22,7
606062402,753688,0,23742,23654,1543503999,34502.975607,22,13
606062402,753688,0,23742,23654,1543504001,34502.981302,22,7
606062402,753688,0,23742,23654,1543504002,34502.983973,22,8
606062402,753688,0,23742,23654,1543504003,34502.986919,22,7
606062402,753688,0,23742,23654,1543504004,34502.989553,23,7
606062402,753688,0,23742,23654,1543504005,34502.992348,22,7
606062402,753688,0,23742,23654,1543504006,34502.994875,23,9
606062402,753688,0,23742,23654,1543504009,34503.002677,23,14
606062402,753688,0,23742,23654,1543504010,34503.005625,22,8
606062402,753688,0,23742,23654,1543504011,34503.00861,22,8
606062402,753688,0,23742,23654,1543504013,34503.013937,22,8
606062402,753688,0,23742,23654,1543504014,34503.01658,22,8
606062402,753688,0,23742,23654,1543504016,34503.022457,22,18
606062402,753688,0,23742,23654,1543504017,34503.024996,22,12
606062402,753688,0,23742,23654,1543504020,34503.033151,22,8
606062402,753688,0,23742,23654,1543504021,34503.03603,22,7
606062402,753688,0,23742,23654,1543504022,34503.038542,22,8
606062402,753688,0,23742,23654,1543504025,34503.046729,22,8
606062402,753688,0,23742,23654,1543504026,34503.049326,22,7
606062402,753688,0,23742,23654,1543504027,34503.051902,22,7
606062402,753688,0,23742,23654,1543504028,34503.054639,22,7
606062402,753688,0,23742,23654,1543504029,34503.057462,22,9
606062402,753688,0,23742,23654,1543504031,34503.062763,22,9
606062402,753688,0,23742,23654,1543504032,34503.065615,22,7
606062402,753688,0,23742,23654,1543504033,34503.068611,22,8
606062402,753688,0,23742,23654,1543504034,34503.071121,22,9
606062402,753688,0,23742,23654,1543504035,34503.073656,22,9
606062402,753688,0,23742,23654,1543504036,34503.076216,22,8
606062402,753688,0,23742,23654,1543504037,34503.078721,23,8
606062402,753688,0,23742,23654,1543504038,34503.081247,23,8
