exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062402,753664,0,44466,23752,1543507030,23399.593462,20,13
606062402,753664,0,44466,23752,1543507177,23400.000797,20,14
606062402,753664,0,44466,23752,1543511166,23410.949498,20,12
606062402,753664,0,44466,23752,1543511258,23411.200354,20,13
606062402,753664,0,44466,23752,1543513093,23416.227963,19,12
606062402,753664,0,44466,23752,1543513310,23416.826162,20,13
606062402,753664,0,44466,23752,1543513373,23416.999231,19,12
606062402,753664,0,44466,23752,1543517926,23429.506298,19,12
606062402,753664,0,44466,23752,1543518108,23430.010872,19,11
606062402,753664,0,44466,23752,1543518126,23430.060636,19,12
606062402,753664,0,44466,23752,1543518197,23430.256852,19,11
606062402,753664,0,44466,23752,1543518655,23431.515638,19,11
606062402,753664,0,44466,23752,1543518802,23431.918786,20,12
606062402,753664,0,44466,23752,1543520032,23435.301169,19,11
606062402,753664,0,44466,23752,1543520114,23435.527722,19,11
606062402,753664,0,44466,23752,1543520246,23435.892326,19,10
606062402,753664,0,44466,23752,1543520420,23436.370029,19,10
606062402,753664,0,44466,23752,1543520548,23436.719848,19,10
606062402,753664,0,44466,23752,1543520589,23436.830982,19,11
606062402,753664,0,44466,23752,1543520726,23437.20756,19,9
606062402,753664,0,44466,23752,1543520954,23437.830424,19,12
606062402,753664,0,44466,23752,1543522820,23442.942996,19,12
606062402,753664,0,44466,23752,1543523132,23443.79432,19,7
606062402,753664,0,44466,23752,1543523293,23444.238629,20,11
606062402,753664,0,44466,23752,1543523494,23444.790788,20,12
606062402,753664,0,44466,23752,1543523509,23444.832449,20,13
606062402,753664,0,44466,23752,1543523900,23445.903456,20,13
606062402,753664,0,44466,23752,1543524616,23447.864212,19,10
606062402,753664,0,44466,23752,1543526171,23452.130187,19,10
606062402,753664,0,44466,23752,1543526705,23453.60107,19,12
606062402,753664,0,44466,23752,1543527248,23455.094786,19,11
606062402,753664,0,44466,23752,1543528061,23457.326467,20,14
606062402,753664,0,44466,23752,1543528106,23457.450542,19,15
606062402,753664,0,44466,23752,1543528185,23457.666328,19,11
