exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062402,753695,0,23634,23742,1543503872,37743.591893,22,6
606062402,753695,0,23634,23742,1543503874,37743.597452,22,7
606062402,753695,0,23634,23742,1543503875,37743.600058,22,5
606062402,753695,0,23634,23742,1543503877,37743.605831,22,5
606062402,753695,0,23634,23742,1543503879,37743.611097,22,6
606062402,753695,0,23634,23742,1543503880,37743.613758,22,5
606062402,753695,0,23634,23742,1543503881,37743.616638,22,7
606062402,753695,0,23634,23742,1543503882,37743.619285,22,5
606062402,753695,0,23634,23742,1543503883,37743.622177,22,5
606062402,753695,0,23634,23742,1543503884,37743.624924,23,8
606062402,753695,0,23634,23742,1543503885,37743.627449,22,6
606062402,753695,0,23634,23742,1543503886,37743.630402,22,6
606062402,753695,0,23634,23742,1543503888,37743.635636,22,10
606062402,753695,0,23634,23742,1543503889,37743.638408,22,3
606062402,753695,0,23634,23742,1543503891,37743.644211,22,2
606062402,753695,0,23634,23742,1543503892,37743.646857,22,4
606062402,753695,0,23634,23742,1543503893,37743.64956,22,4
606062402,753695,0,23634,23742,1543503894,37743.652394,22,7
606062402,753695,0,23634,23742,1543503895,37743.654943,22,6
606062402,753695,0,23634,23742,1543503896,37743.657756,22,3
606062402,753695,0,23634,23742,1543503897,37743.660316,22,4
606062402,753695,0,23634,23742,1543503898,37743.662844,22,4
606062402,753695,0,23634,23742,1543503899,37743.665806,22,5
606062402,753695,0,23634,23742,1543503900,37743.668559,22,10
606062402,753695,0,23634,23742,1543503901,37743.671279,22,5
606062402,753695,0,23634,23742,1543503902,37743.674241,22,4
606062402,753695,0,23634,23742,1543503903,37743.676765,22,6
606062402,753695,0,23634,23742,1543503904,37743.679301,23,5
606062402,753695,0,23634,23742,1543503908,37743.689972,22,6
606062402,753695,0,23634,23742,1543503909,37743.693,22,6
606062402,753695,0,23634,23742,1543503910,37743.695771,22,7
606062402,753695,0,23634,23742,1543503912,37743.701108,22,6
606062402,753695,0,23634,23742,1543503914,37743.706499,22,2
606062402,753695,0,23634,23742,1543503915,37743.709034,22,3
606062402,753695,0,23634,23742,1543503916,37743.711835,23,5
606062402,753695,0,23634,23742,1543503917,37743.714372,22,3
606062402,753695,0,23634,23742,1543503918,37743.717268,22,4
606062402,753695,0,23634,23742,1543503919,37743.719976,22,2
606062402,753695,0,23634,23742,1543503920,37743.722502,22,3
606062402,753695,0,23634,23742,1543503922,37743.727855,22,19
606062402,753695,0,23634,23742,1543503923,37743.730733,23,6
606062402,753695,0,23634,23742,1543503924,37743.733574,22,4
