exp_id,link_test,test_phase,src,dst,seq,time,signal,noise
606062402,753705,0,3370,41109,1543503872,42372.335883,23,16
606062402,753705,0,3370,41109,1543503875,42372.344118,23,13
606062402,753705,0,3370,41109,1543503876,42372.346693,22,10
606062402,753705,0,3370,41109,1543503877,42372.349723,23,10
606062402,753705,0,3370,41109,1543503878,42372.352378,23,9
606062402,753705,0,3370,41109,1543503879,42372.355375,23,12
606062402,753705,0,3370,41109,1543503880,42372.357895,22,11
606062402,753705,0,3370,41109,1543503881,42372.36088,22,9
606062402,753705,0,3370,41109,1543503882,42372.363579,23,10
606062402,753705,0,3370,41109,1543503883,42372.366121,22,9
606062402,753705,0,3370,41109,1543503884,42372.368876,22,9
606062402,753705,0,3370,41109,1543503885,42372.371643,22,9
606062402,753705,0,3370,41109,1543503886,42372.374224,23,8
606062402,753705,0,3370,41109,1543503887,42372.377172,22,12
606062402,753705,0,3370,41109,1543503888,42372.3797,22,9
606062402,753705,0,3370,41109,1543503889,42372.382705,22,10
606062402,753705,0,3370,41109,1543503891,42372.387944,23,8
606062402,753705,0,3370,41109,1543503892,42372.390734,22,10
606062402,753705,0,3370,41109,1543503893,42372.393551,22,11
606062402,753705,0,3370,41109,1543503894,42372.396385,22,8
606062402,753705,0,3370,41109,1543503895,42372.399055,22,9
606062402,753705,0,3370,41109,1543503896,42372.401674,22,7
606062402,753705,0,3370,41109,1543503897,42372.404356,22,8
606062402,753705,0,3370,41109,1543503898,42372.406978,22,7
606062402,753705,0,3370,41109,1543503899,42372.409823,22,9
606062402,753705,0,3370,41109,1543503900,42372.412625,22,8
606062402,753705,0,3370,41109,1543503901,42372.415621,23,14
606062402,753705,0,3370,41109,1543503902,42372.418518,23,16
606062402,753705,0,3370,41109,1543503903,42372.421284,23,7
606062402,753705,0,3370,41109,1543503904,42372.423848,22,9
606062402,753705,0,3370,41109,1543503905,42372.426738,22,7
606062402,753705,0,3370,41109,1543503906,42372.429685,22,7
606062402,753705,0,3370,41109,1543503907,42372.432505,22,8
606062402,753705,0,3370,41109,1543503908,42372.435109,22,9
606062402,753705,0,3370,41109,1543503909,42372.437655,22,9
606062402,753705,0,3370,41109,1543503912,42372.445419,22,10
606062402,753705,0,3370,41109,1543503913,42372.448335,22,9
606062402,753705,0,3370,41109,1543503914,42372.450867,23,12
606062402,753705,0,3370,41109,1543503915,42372.453757,23,8
606062402,753705,0,3370,41109,1543503916,42372.456749,22,8
606062402,753705,0,3370,41109,1543503917,42372.459722,22,5
606062402,753705,0,3370,41109,1543503918,42372.462349,22,8
606062402,753705,0,3370,41109,1543503919,42372.464949,22,8
606062402,753705,0,3370,41109,1543503920,42372.467469,22,9
606062402,753705,0,3370,41109,1543503921,42372.470211,22,9
606062402,753705,0,3370,41109,1543503922,42372.472734,22,9
606062402,753705,0,3370,41109,1543503924,42372.478132,22,9
606062402,753705,0,3370,41109,1543503925,42372.480697,22,8
606062402,753705,0,3370,41109,1543503926,42372.483251,23,8
606062402,753705,0,3370,41109,1543503927,42372.485773,22,8
606062402,753705,0,3370,41109,1543503928,42372.488319,22,9
606062402,753705,0,3370,41109,1543503929,42372.490927,22,7
606062402,753705,0,3370,41109,1543503930,42372.49379,22,8
606062402,753705,0,3370,41109,1543503931,42372.49631,22,7
606062402,753705,0,3370,41109,1543503932,42372.499263,22,8
606062402,753705,0,3370,41109,1543503933,42372.50179,23,8
606062402,753705,0,3370,41109,1543503934,42372.50434,22,11
606062402,753705,0,3370,41109,1543503935,42372.507231,22,9
606062402,753705,0,3370,41109,1543503936,42372.509799,22,8
606062402,753705,0,3370,41109,1543503937,42372.512323,22,8
606062402,753705,0,3370,41109,1543503938,42372.51484,22,7
606062402,753705,0,3370,41109,1543503939,42372.517829,22,7
606062402,753705,0,3370,41109,1543503940,42372.520793,22,9
606062402,753705,0,3370,41109,1543503941,42372.523728,22,9
606062402,753705,0,3370,41109,1543503942,42372.526429,22,7
606062402,753705,0,3370,41109,1543503943,42372.529404,22,9
606062402,753705,0,3370,41109,1543503944,42372.531915,22,8
606062402,753705,0,3370,41109,1543503945,42372.534566,22,8
606062402,753705,0,3370,41109,1543503946,42372.537107,22,8
606062402,753705,0,3370,41109,1543503947,42372.53977,22,8
606062402,753705,0,3370,41109,1543503948,42372.54231,22,8
606062402,753705,0,3370,41109,1543503950,42372.547661,22,21
606062402,753705,0,3370,41109,1543503951,42372.550182,22,10
606062402,753705,0,3370,41109,1543503952,42372.552911,23,13
606062402,753705,0,3370,41109,1543503953,42372.555436,22,13
606062402,753705,0,3370,41109,1543503954,42372.558044,22,9
606062402,753705,0,3370,41109,1543503955,42372.560569,22,12
606062402,753705,0,3370,41109,1543503956,42372.563563,22,8
606062402,753705,0,3370,41109,1543503957,42372.566081,22,8
606062402,753705,0,3370,41109,1543503958,42372.568924,22,9
606062402,753705,0,3370,41109,1543503959,42372.571614,22,11
606062402,753705,0,3370,41109,1543503960,42372.574146,22,11
606062402,753705,0,3370,41109,1543503961,42372.576662,22,9
606062402,753705,0,3370,41109,1543503962,42372.579273,22,8
606062402,753705,0,3370,41109,1543503963,42372.582012,22,10
606062402,753705,0,3370,41109,1543503965,42372.587643,22,11
606062402,753705,0,3370,41109,1543503966,42372.590411,22,9
606062402,753705,0,3370,41109,1543503967,42372.59336,22,9
606062402,753705,0,3370,41109,1543503968,42372.596026,23,15
606062402,753705,0,3370,41109,1543503969,42372.598659,22,10
606062402,753705,0,3370,41109,1543503970,42372.601191,23,10
606062402,753705,0,3370,41109,1543503971,42372.603876,22,13
606062402,753705,0,3370,41109,1543503972,42372.606468,22,9
606062402,753705,0,3370,41109,1543503973,42372.609429,22,10
606062402,753705,0,3370,41109,1543503974,42372.612331,22,10
606062402,753705,0,3370,41109,1543503975,42372.615146,22,9
606062402,753705,0,3370,41109,1543503976,42372.617672,22,9
606062402,753705,0,3370,41109,1543503977,42372.620664,23,10
606062402,753705,0,3370,41109,1543503978,42372.623522,22,10
606062402,753705,0,3370,41109,1543503979,42372.626056,22,10
606062402,753705,0,3370,41109,1543503980,42372.628973,22,9
606062402,753705,0,3370,41109,1543503981,42372.631646,22,9
606062402,753705,0,3370,41109,1543503982,42372.634263,22,11
606062402,753705,0,3370,41109,1543503983,42372.636907,22,11
606062402,753705,0,3370,41109,1543503984,42372.639727,23,9
606062402,753705,0,3370,41109,1543503985,42372.642462,22,12
606062402,753705,0,3370,41109,1543503987,42372.647945,22,11
606062402,753705,0,3370,41109,1543503988,42372.650654,23,13
606062402,753705,0,3370,41109,1543503989,42372.653167,23,12
606062402,753705,0,3370,41109,1543503990,42372.655859,22,9
606062402,753705,0,3370,41109,1543503991,42372.658406,22,11
606062402,753705,0,3370,41109,1543503992,42372.660941,23,12
606062402,753705,0,3370,41109,1543503993,42372.663723,23,12
606062402,753705,0,3370,41109,1543503994,42372.666677,22,12
606062402,753705,0,3370,41109,1543503995,42372.669445,23,12
606062402,753705,0,3370,41109,1543503996,42372.671967,22,10
606062402,753705,0,3370,41109,1543503997,42372.674861,23,12
606062402,753705,0,3370,41109,1543503998,42372.67778,23,12
606062402,753705,0,3370,41109,1543503999,42372.680728,23,12
606062402,753705,0,3370,41109,1543504000,42372.683318,23,10
606062402,753705,0,3370,41109,1543504001,42372.685852,22,8
