seq,rssi,snr,avg_snr,timestamp,attenuator,gain
772,-90.00,8.24,9.21,1473681754,0.0,-4.43697499233
773,-90.00,9.10,9.13,1473681761,0.0,-4.43697499233
774,-91.00,8.23,9.08,1473681769,0.0,-4.43697499233
775,-90.00,9.47,9.03,1473681777,0.0,-4.43697499233
776,-90.00,9.22,9.18,1473681784,0.0,-4.43697499233
777,-90.00,9.95,9.22,1473681792,0.0,-4.43697499233
778,-135.00,11.36,9.37,1473681800,0.0,-4.43697499233
779,-92.00,8.72,9.49,1473681807,0.0,-4.43697499233
780,-90.00,9.04,9.50,1473681815,0.0,-4.43697499233
781,-90.00,8.64,9.54,1473681823,0.0,-4.43697499233
782,-90.00,9.34,9.60,1473681830,0.0,-4.43697499233
785,-90.00,9.20,9.64,1473681853,0.0,-4.43697499233
786,-90.00,8.66,9.64,1473681861,0.0,-4.43697499233
787,-139.00,9.34,9.53,1473681868,0.0,-4.43697499233
788,-91.00,9.02,9.42,1473681876,0.0,-4.43697499233
789,-90.00,9.58,9.44,1473681884,0.0,-4.43697499233
790,-90.00,9.69,9.42,1473681891,0.0,-4.43697499233
794,-90.00,8.49,9.47,1473681922,0.0,-4.43697499233
795,-92.00,9.67,9.39,1473681930,0.0,-4.43697499233
796,-92.00,9.41,9.43,1473681937,0.0,-4.43697499233
797,-92.00,9.73,9.45,1473681945,0.0,-4.43697499233
798,-92.00,9.42,9.37,1473681953,0.0,-4.43697499233
799,-91.00,8.72,9.38,1473681960,0.0,-4.43697499233
800,-92.00,7.70,9.30,1473681968,0.0,-4.43697499233
801,-92.00,8.52,9.22,1473681975,0.0,-4.43697499233
802,-92.00,8.65,9.13,1473681983,0.0,-4.43697499233
803,-91.00,9.08,9.13,1473681991,0.0,-4.43697499233
804,-139.00,10.36,9.13,1473681998,0.0,-4.43697499233
805,-90.00,9.60,9.10,1473682006,0.0,-4.43697499233
806,-91.00,8.57,9.13,1473682014,0.0,-4.43697499233
807,-90.00,9.27,9.07,1473682021,0.0,-4.43697499233
808,-90.00,9.04,9.14,1473682029,0.0,-4.43697499233
809,-90.00,9.89,9.18,1473682037,0.0,-4.43697499233
810,-90.00,8.45,9.30,1473682044,0.0,-4.43697499233
811,-89.00,7.99,9.28,1473682052,0.0,-4.43697499233
812,-89.00,8.43,9.19,1473682059,0.0,-4.43697499233
813,-89.00,8.22,9.21,1473682067,0.0,-4.43697499233
814,-91.00,9.07,9.15,1473682075,0.0,-4.43697499233
815,-91.00,7.92,9.16,1473682082,0.0,-4.43697499233
816,-90.00,8.42,9.09,1473682090,0.0,-4.43697499233
817,-91.00,9.35,9.02,1473682098,0.0,-4.43697499233
818,-91.00,8.11,9.02,1473682105,0.0,-4.43697499233
819,-90.00,9.54,8.99,1473682113,0.0,-4.43697499233
820,-90.00,8.25,9.14,1473682121,0.0,-4.43697499233
821,-91.00,8.81,9.07,1473682128,0.0,-4.43697499233
822,-90.00,8.82,9.26,1473682136,0.0,-4.43697499233
823,-90.00,9.72,9.29,1473682144,0.0,-4.43697499233
824,-91.00,8.83,9.33,1473682151,0.0,-4.43697499233
825,-91.00,9.71,9.41,1473682159,0.0,-4.43697499233
826,-137.00,9.44,9.45,1473682166,0.0,-4.43697499233
827,-90.00,9.55,9.49,1473682174,0.0,-4.43697499233
828,-91.00,9.20,9.55,1473682182,0.0,-4.43697499233
829,-91.00,9.18,9.52,1473682189,0.0,-4.43697499233
830,-90.00,8.63,9.47,1473682197,0.0,-4.43697499233
831,-90.00,9.34,9.33,1473682205,0.0,-4.43697499233
832,-90.00,8.57,9.32,1473682212,0.0,-4.43697499233
833,-91.00,8.56,9.29,1473682220,0.0,-4.43697499233
834,-90.00,9.48,9.27,1473682228,0.0,-4.43697499233
835,-90.00,9.34,9.29,1473682235,0.0,-4.43697499233
836,-139.00,9.46,9.26,1473682243,0.0,-4.43697499233
837,-90.00,9.18,9.11,1473682250,0.0,-4.43697499233
838,-91.00,9.03,9.17,1473682258,0.0,-4.43697499233
839,-92.00,8.97,9.18,1473682266,0.0,-4.43697499233
840,-136.00,11.05,9.23,1473682273,0.0,-4.43697499233
841,-90.00,8.94,9.35,1473682281,0.0,-4.43697499233
842,-88.00,9.04,9.37,1473682289,0.0,-4.43697499233
843,-90.00,8.92,9.38,1473682296,0.0,-4.43697499233
844,-89.00,9.20,9.35,1473682304,0.0,-4.43697499233
845,-89.00,8.77,9.35,1473682312,0.0,-4.43697499233
846,-90.00,8.74,9.41,1473682319,0.0,-4.43697499233
847,-137.00,9.62,9.38,1473682327,0.0,-4.43697499233
848,-139.00,10.34,9.44,1473682335,0.0,-4.43697499233
849,-90.00,9.56,9.27,1473682342,0.0,-4.43697499233
850,-90.00,9.01,9.26,1473682350,0.0,-4.43697499233
851,-90.00,9.18,9.25,1473682357,0.0,-4.43697499233
852,-89.00,8.96,9.36,1473682365,0.0,-4.43697499233
853,-89.00,8.27,9.42,1473682373,0.0,-4.43697499233
854,-89.00,8.93,9.39,1473682380,0.0,-4.43697499233
855,-89.00,8.83,9.45,1473682388,0.0,-4.43697499233
856,-89.00,8.95,9.35,1473682396,0.0,-4.43697499233
857,-89.00,8.62,9.33,1473682403,0.0,-4.43697499233
858,-89.00,9.28,9.32,1473682411,0.0,-4.43697499233
859,-89.00,9.31,9.35,1473682419,0.0,-4.43697499233
860,-132.00,10.51,9.43,1473682426,0.0,-4.43697499233
861,-88.00,9.04,9.28,1473682434,0.0,-4.43697499233
862,-137.00,11.48,9.31,1473682441,0.0,-4.43697499233
863,-89.00,9.38,9.46,1473682449,0.0,-4.43697499233
864,-90.00,8.44,9.44,1473682457,0.0,-4.43697499233
865,-89.00,9.10,9.47,1473682464,0.0,-4.43697499233
866,-89.00,8.64,9.50,1473682473,0.0,-4.43697499233
867,-89.00,9.33,9.50,1473682481,0.0,-4.43697499233
868,-89.00,9.63,9.50,1473682488,0.0,-4.43697499233
869,-89.00,9.06,9.44,1473682496,0.0,-4.43697499233
870,-141.00,9.99,9.47,1473682504,0.0,-4.43697499233
871,-88.00,8.93,9.41,1473682511,0.0,-4.43697499233
872,-89.00,8.95,9.44,1473682519,0.0,-4.43697499233
873,-89.00,9.36,9.45,1473682527,0.0,-4.43697499233
874,-89.00,8.90,9.56,1473682534,0.0,-4.43697499233
875,-89.00,8.52,9.55,1473682542,0.0,-4.43697499233
876,-90.00,8.86,9.53,1473682549,0.0,-4.43697499233
877,-134.00,10.59,9.50,1473682557,0.0,-4.43697499233
878,-138.00,8.54,9.48,1473682565,0.0,-4.43697499233
879,-90.00,8.89,9.42,1473682572,0.0,-4.43697499233
880,-90.00,9.09,9.38,1473682580,0.0,-4.43697499233
881,-90.00,9.13,9.31,1473682588,0.0,-4.43697499233
882,-91.00,9.39,9.32,1473682595,0.0,-4.43697499233
883,-89.00,9.09,9.17,1473682603,0.0,-4.43697499233
884,-90.00,8.16,9.20,1473682611,0.0,-4.43697499233
885,-89.00,8.66,9.17,1473682618,0.0,-4.43697499233
886,-90.00,8.49,9.10,1473682626,0.0,-4.43697499233
887,-91.00,9.32,9.09,1473682634,0.0,-4.43697499233
888,-90.00,9.20,9.02,1473682641,0.0,-4.43697499233
889,-91.00,9.69,9.04,1473682649,0.0,-4.43697499233
890,-90.00,8.49,9.07,1473682656,0.0,-4.43697499233
891,-91.00,9.25,9.05,1473682664,0.0,-4.43697499233
892,-90.00,9.18,9.08,1473682672,0.0,-4.43697499233
893,-91.00,8.89,9.09,1473682679,0.0,-4.43697499233
894,-140.00,10.77,9.15,1473682687,0.0,-4.43697499233
895,-91.00,8.34,9.33,1473682695,0.0,-4.43697499233
896,-92.00,7.57,9.28,1473682702,0.0,-4.43697499233
897,-91.00,8.58,9.19,1473682710,0.0,-4.43697499233
898,-91.00,8.85,9.14,1473682718,0.0,-4.43697499233
899,-91.00,9.26,9.14,1473682725,0.0,-4.43697499233
900,-91.00,9.27,9.14,1473682733,0.0,-4.43697499233
902,-90.00,8.86,9.11,1473682747,0.0,-4.43697499233
903,-92.00,8.71,9.01,1473682755,0.0,-4.43697499233
904,-91.00,9.73,8.95,1473682762,0.0,-4.43697499233
905,-94.00,10.73,9.06,1473682770,0.0,-4.43697499233
906,-92.00,8.31,9.14,1473682778,0.0,-4.43697499233
907,-92.00,9.33,9.15,1473682785,0.0,-4.43697499233
908,-91.00,7.59,9.14,1473682793,0.0,-4.43697499233
909,-91.00,8.74,9.11,1473682801,0.0,-4.43697499233
910,-91.00,8.78,9.15,1473682808,0.0,-4.43697499233
911,-91.00,9.14,9.10,1473682816,0.0,-4.43697499233
912,-91.00,8.66,9.14,1473682823,0.0,-4.43697499233
913,-90.00,8.94,9.15,1473682831,0.0,-4.43697499233
914,-91.00,8.23,9.07,1473682839,0.0,-4.43697499233
915,-92.00,9.42,9.10,1473682846,0.0,-4.43697499233
916,-90.00,8.63,9.14,1473682854,0.0,-4.43697499233
917,-91.00,9.21,9.19,1473682862,0.0,-4.43697499233
918,-91.00,9.20,9.23,1473682869,0.0,-4.43697499233
919,-91.00,9.53,9.21,1473682877,0.0,-4.43697499233
920,-92.00,9.24,9.21,1473682885,0.0,-4.43697499233
921,-91.00,9.46,9.22,1473682892,0.0,-4.43697499233
922,-91.00,8.94,9.25,1473682900,0.0,-4.43697499233
923,-140.00,9.74,9.26,1473682907,0.0,-4.43697499233
924,-136.00,10.21,9.29,1473682915,0.0,-4.43697499233
925,-91.00,9.42,9.29,1473682923,0.0,-4.43697499233
926,-137.00,12.15,9.33,1473682930,0.0,-4.43697499233
927,-91.00,9.30,9.49,1473682938,0.0,-4.43697499233
928,-91.00,8.68,9.57,1473682946,0.0,-4.43697499233
929,-91.00,9.20,9.56,1473682953,0.0,-4.43697499233
930,-91.00,9.04,9.66,1473682961,0.0,-4.43697499233
931,-91.00,8.87,9.64,1473682969,0.0,-4.43697499233
932,-140.00,9.64,9.61,1473682976,0.0,-4.43697499233
933,-91.00,8.61,9.63,1473682984,0.0,-4.43697499233
934,-91.00,9.10,9.63,1473682992,0.0,-4.43697499233
935,-91.00,9.51,9.48,1473682999,0.0,-4.43697499233
936,-92.00,9.56,9.36,1473683007,0.0,-4.43697499233
937,-91.00,9.50,9.41,1473683014,0.0,-4.43697499233
938,-135.00,11.10,9.36,1473683022,0.0,-4.43697499233
939,-91.00,9.24,9.44,1473683030,0.0,-4.43697499233
940,-90.00,8.95,9.51,1473683037,0.0,-4.43697499233
941,-135.00,11.39,9.45,1473683045,0.0,-4.43697499233
942,-91.00,9.29,9.52,1473683053,0.0,-4.43697499233
943,-92.00,9.05,9.59,1473683060,0.0,-4.43697499233
944,-91.00,8.97,9.67,1473683068,0.0,-4.43697499233
945,-91.00,9.14,9.67,1473683076,0.0,-4.43697499233
946,-92.00,9.52,9.66,1473683083,0.0,-4.43697499233
947,-91.00,9.26,9.55,1473683091,0.0,-4.43697499233
948,-91.00,8.96,9.56,1473683098,0.0,-4.43697499233
949,-90.00,9.30,9.51,1473683106,0.0,-4.43697499233
951,-91.00,9.34,9.56,1473683121,0.0,-4.43697499233
952,-92.00,8.57,9.43,1473683129,0.0,-4.43697499233
953,-139.00,10.92,9.30,1473683137,0.0,-4.43697499233
954,-137.00,13.10,9.25,1473683144,0.0,-4.43697499233
955,-90.00,9.23,9.47,1473683152,0.0,-4.43697499233
956,-137.00,8.15,9.50,1473683160,0.0,-4.43697499233
957,-91.00,9.28,9.45,1473683167,0.0,-4.43697499233
958,-136.00,12.75,9.51,1473683175,0.0,-4.43697499233
959,-90.00,8.84,9.68,1473683183,0.0,-4.43697499233
960,-91.00,8.67,9.68,1473683190,0.0,-4.43697499233
961,-135.00,10.87,9.67,1473683198,0.0,-4.43697499233
963,-90.00,9.34,9.85,1473683213,0.0,-4.43697499233
964,-90.00,8.87,9.79,1473683221,0.0,-4.43697499233
965,-90.00,8.75,9.78,1473683228,0.0,-4.43697499233
966,-91.00,8.65,9.79,1473683236,0.0,-4.43697499233
967,-91.00,9.27,9.79,1473683244,0.0,-4.43697499233
968,-138.00,11.30,9.55,1473683251,0.0,-4.43697499233
969,-91.00,9.68,9.73,1473683260,0.0,-4.43697499233
970,-91.00,9.04,9.79,1473683268,0.0,-4.43697499233
975,-90.00,8.86,9.73,1473683306,0.0,-4.43697499233
976,-91.00,8.82,9.61,1473683313,0.0,-4.43697499233
977,-91.00,8.84,9.60,1473683321,0.0,-4.43697499233
978,-92.00,9.42,9.58,1473683329,0.0,-4.43697499233
979,-92.00,9.52,9.59,1473683336,0.0,-4.43697499233
980,-91.00,9.52,9.51,1473683344,0.0,-4.43697499233
981,-90.00,9.24,9.46,1473683352,0.0,-4.43697499233
984,-91.00,9.69,9.27,1473683374,0.0,-4.43697499233
985,-91.00,9.47,9.25,1473683382,0.0,-4.43697499233
986,-91.00,8.54,9.30,1473683390,0.0,-4.43697499233
987,-90.00,8.78,9.37,1473683397,0.0,-4.43697499233
988,-91.00,9.30,9.35,1473683405,0.0,-4.43697499233
989,-91.00,8.86,9.44,1473683413,0.0,-4.43697499233
990,-91.00,9.50,9.43,1473683420,0.0,-4.43697499233
991,-91.00,9.39,9.49,1473683428,0.0,-4.43697499233
992,-92.00,8.99,9.51,1473683436,0.0,-4.43697499233
995,-92.00,8.95,9.59,1473683459,0.0,-4.43697499233
996,-90.00,9.45,9.62,1473683466,0.0,-4.43697499233
997,-90.00,8.92,9.53,1473683474,0.0,-4.43697499233
998,-141.00,9.42,9.56,1473683481,0.0,-4.43697499233
